day,time,snsr_11,snsr_12,snsr_21,snsr_22
0,00:03:57.57,0.57,1.15,1.95,0.23
0,00:03:57.59,1.03,1.49,1.49,0.11
0,00:03:57.62,1.15,2.41,1.72,0.11
0,00:03:57.64,0.34,3.1,0.8,0.11
0,00:03:57.66,0.57,1.38,1.15,0.23
0,00:03:57.68,1.26,1.49,1.84,0.23
0,00:03:57.70,1.49,1.61,1.95,0.23
0,00:03:57.72,1.26,1.26,1.95,0.11
0,00:03:57.74,0.92,1.03,1.38,0.11
0,00:03:57.76,1.03,1.49,1.49,0.23
0,00:03:57.78,0.69,1.49,1.26,0.11
0,00:03:57.80,0.92,1.26,1.15,0.11
0,00:03:57.83,0.57,1.38,1.49,0.11
0,00:03:57.85,0.23,1.03,1.72,0.11
0,00:03:57.87,0.57,1.15,1.38,0.11
0,00:03:57.89,0.92,1.61,1.15,0.23
0,00:03:57.91,1.15,2.3,1.49,0
0,00:03:57.93,0.8,1.49,1.38,0.11
0,00:03:57.95,0.69,1.15,0.92,0.23
0,00:03:57.97,0.69,1.03,0.46,0.11
0,00:03:57.99,1.03,1.61,0.57,0.23
0,00:03:58.01,1.38,1.95,0.92,0.23
0,00:03:58.04,0.69,1.38,0.69,0.11
0,00:03:58.06,0.46,1.26,0.92,0.11
0,00:03:58.08,0,1.95,0.8,0.11
0,00:03:58.10,0.57,1.84,0.69,0.11
0,00:03:58.12,0.69,1.95,0.57,0.11
0,00:03:58.14,0.69,1.84,1.03,0.11
0,00:03:58.16,0.92,2.18,0.8,0.11
0,00:03:58.18,-0.11,1.95,0.92,-0.11
0,00:03:58.20,0.46,2.07,1.38,0
0,00:03:58.22,1.38,1.26,1.38,0.23
0,00:03:58.25,-0.23,1.26,0.8,0.11
0,00:03:58.27,0.34,0.92,0.69,0.34
0,00:03:58.29,0.92,1.61,1.15,0.23
0,00:03:58.31,0.11,1.95,1.61,0.11
0,00:03:58.33,0,1.84,0.34,0.11
0,00:03:58.35,-0.34,1.03,-1.26,0.11
0,00:03:58.37,0.23,1.26,0,0.23
0,00:03:58.39,-0.57,1.15,-1.15,0.11
0,00:03:58.42,-0.92,1.72,-4.37,0.11
0,00:03:58.44,-0.11,3.22,19.43,0.11
0,00:03:58.46,-160.58,46.55,36.78,0.11
0,00:03:58.48,32.42,-139.43,54.37,0.23
0,00:03:58.50,12.18,19.77,48.16,0.11
0,00:03:58.52,-67.25,-1.84,35.06,0.11
0,00:03:58.54,75.64,113.57,42.07,0.11
0,00:03:58.56,-66.1,-19.31,-2.99,0.23
0,00:03:58.58,24.94,83.8,-13.56,0.11
0,00:03:58.60,8.28,45.86,20.46,0.23
0,00:03:58.62,12.07,-5.63,-2.87,0.11
0,00:03:58.65,-1.61,-4.94,-9.31,0.11
0,00:03:58.67,3.45,-1.61,-1.49,0
0,00:03:58.69,2.64,-3.79,-2.41,0.23
0,00:03:58.71,-0.92,0.57,-1.61,0.11
0,00:03:58.73,-3.79,-4.14,-6.44,0.11
0,00:03:58.75,-3.56,1.38,1.61,0.11
0,00:03:58.77,-1.03,2.53,2.64,0.23
0,00:03:58.79,-2.07,-2.41,3.79,0.11
0,00:03:58.81,-0.8,-0.23,7.7,0.23
0,00:03:58.84,-2.07,1.72,5.63,0.11
0,00:03:58.86,-2.3,-2.3,2.64,0.23
0,00:03:58.88,1.61,-12.53,3.45,0.11
0,00:03:58.90,5.52,-3.68,-0.46,0.11
0,00:03:58.92,-1.03,-1.38,16.78,0.23
0,00:03:58.94,-27.59,-3.22,-26.67,0.11
0,00:03:58.96,-7.7,-2.99,-1.95,0.11
0,00:03:58.98,8.28,-1.38,3.1,0.11
0,00:03:59.00,2.53,1.03,-1.49,0.11
0,00:03:59.03,-8.62,1.84,-2.87,0.11
0,00:03:59.05,0,1.03,1.61,0.11
0,00:03:59.07,-6.09,0.57,-1.95,0.23
0,00:03:59.09,3.22,1.15,1.84,0.11
0,00:03:59.11,0.8,2.18,2.18,0.11
0,00:03:59.13,1.03,2.3,3.79,0.11
0,00:03:59.15,0.46,1.84,1.72,0.23
0,00:03:59.17,0.92,2.87,1.15,0.11
0,00:03:59.19,1.26,2.64,0.92,0.23
0,00:03:59.21,1.95,2.41,0.11,0.11
0,00:03:59.24,2.87,2.3,-0.57,0.11
0,00:03:59.26,3.45,8.05,1.95,0.11
0,00:03:59.28,-1.03,-0.46,1.72,0.23
0,00:03:59.30,-1.15,-0.57,2.53,0.23
0,00:03:59.32,-3.91,-0.46,2.64,0.11
0,00:03:59.34,7.01,1.61,3.45,0.11
0,00:03:59.36,3.45,2.99,-1.49,0.23
0,00:03:59.38,2.3,-0.34,1.84,0.11
0,00:03:59.40,1.72,2.64,2.18,0.11
0,00:03:59.42,1.26,2.07,1.26,0.23
0,00:03:59.45,0.34,2.53,2.07,0.11
0,00:03:59.47,0.92,2.41,1.61,0.11
0,00:03:59.49,2.41,2.64,1.49,0.11
0,00:03:59.51,2.18,2.64,2.41,0.11
0,00:03:59.53,1.26,0.34,1.49,0.11
0,00:03:59.55,1.03,1.26,1.84,0.11
0,00:03:59.57,1.03,1.26,1.26,0.23
0,00:03:59.59,0.34,0.92,0.92,0
0,00:03:59.61,1.03,3.33,1.49,0.11
0,00:03:59.63,0.46,1.95,1.49,0.34
0,00:03:59.66,0.11,2.07,2.07,0.11
0,00:03:59.68,-0.11,2.3,1.38,0.23
0,00:03:59.70,-0.23,1.95,0.11,0.11
0,00:03:59.72,0.23,1.26,1.49,0.11
0,00:03:59.74,0.57,1.72,1.84,0.11
0,00:03:59.76,0.46,1.95,1.38,0.23
0,00:03:59.78,1.03,1.95,1.49,0.11
0,00:03:59.80,0.46,0.92,0.46,0.23
0,00:03:59.83,0.23,1.15,0.11,0.11
0,00:03:59.85,0.11,0.8,1.15,0.11
0,00:03:59.87,0.57,0.8,0.8,0.11
0,00:03:59.89,0.69,2.3,1.49,0.11
0,00:03:59.91,0.23,0.8,1.26,0.11
0,00:03:59.93,0,1.49,1.26,0.23
0,00:03:59.95,-0.23,1.15,1.61,0.11
0,00:03:59.97,0.34,1.95,1.15,0.11
0,00:03:59.99,0.34,1.72,1.61,0.11
0,00:04:00.01,0.69,1.38,0.92,0.11
0,00:04:00.04,0,1.03,1.84,0.23
0,00:04:00.06,0.34,1.38,1.72,0.23
0,00:04:00.08,0.92,1.26,1.03,0.11
0,00:04:00.10,0.92,1.03,1.38,0.23
0,00:04:00.12,1.03,1.38,0.92,0.23
0,00:04:00.14,0.23,1.26,1.26,0.11
0,00:04:00.16,0.57,1.26,1.26,0.11
0,00:04:00.18,0.57,1.15,1.49,0.23
0,00:04:00.20,0.92,1.15,1.26,0.11
0,00:04:00.22,0.57,1.15,1.03,0.11
0,00:04:00.25,0.11,1.15,1.49,0
0,00:04:00.27,0.23,1.38,1.15,0.11
0,00:04:00.29,0.11,1.38,0.92,0.11
0,00:04:00.31,0.11,1.15,1.03,0.11
0,00:04:00.33,0.69,1.61,0.92,0.11
0,00:04:00.35,0.92,1.61,0.69,0.11
0,00:04:00.37,0.8,1.72,0.57,0.23
0,00:04:00.39,0.8,1.38,0.57,0.11
0,00:04:00.41,0.34,1.49,0.34,0.23
0,00:04:00.44,0.8,1.84,0.57,0.11
0,00:04:00.46,0.46,1.84,0.69,0.11
0,00:04:00.48,0.11,1.84,0.23,0.11
0,00:04:00.50,-0.23,2.07,0.92,0.11
0,00:04:00.52,0.46,1.95,1.38,0.11
0,00:04:00.54,0.23,1.03,0.23,0.11
0,00:04:00.56,0.34,1.03,0.34,0.23
0,00:04:00.58,0.23,1.72,0.69,0.11
0,00:04:00.60,-0.23,1.61,0.46,0.11
0,00:04:00.62,-0.11,1.26,0.23,0.11
0,00:04:00.64,-0.34,1.15,-0.46,0.11
0,00:04:00.67,0,0.69,-1.61,0.11
0,00:04:00.69,0.57,1.95,-12.18,0
0,00:04:00.71,-21.04,2.3,36.21,0.11
0,00:04:00.73,-136.22,-62.3,43.91,0.11
0,00:04:00.75,28.28,-73.45,13.91,0.23
0,00:04:00.77,9.54,4.14,10.81,0.11
0,00:04:00.79,-16.78,-0.69,63.34,0.11
0,00:04:00.81,151.85,31.96,0,0
0,00:04:00.83,-59.2,-124.49,0,0
0,00:04:00.85,-18.74,107.13,-19.31,0.23
0,00:04:00.87,11.38,45.29,-20.46,0.11
0,00:04:00.89,3.91,-3.33,2.53,0.23
0,00:04:00.91,-3.45,-3.45,6.44,0.11
0,00:04:00.93,5.29,-2.41,-1.84,0.11
0,00:04:00.95,4.71,1.38,0.57,0.11
0,00:04:00.97,3.45,-1.38,-0.23,0.11
0,00:04:01.00,-4.48,1.72,-1.61,0.11
0,00:04:01.02,-2.3,-0.92,0.11,0.11
0,00:04:01.04,-2.41,1.72,6.44,0.11
0,00:04:01.06,-1.84,-2.53,11.61,0.11
0,00:04:01.08,-2.64,3.22,5.75,0.11
0,00:04:01.10,-6.55,0.57,5.75,0.11
0,00:04:01.12,-2.87,-6.32,5.06,0.11
0,00:04:01.14,6.32,-2.41,3.33,0.11
0,00:04:01.16,2.07,-24.37,-9.08,0
0,00:04:01.18,-1.61,2.64,15.98,0.11
0,00:04:01.21,-47.47,-12.64,-33.91,0.34
0,00:04:01.23,1.84,-0.23,2.76,0.11
0,00:04:01.25,3.68,2.3,-4.94,0
0,00:04:01.27,-9.08,1.49,-4.71,0
0,00:04:01.29,-0.11,0.11,0.23,0.34
0,00:04:01.31,-1.26,-2.07,-1.72,0.11
0,00:04:01.33,1.49,-0.23,2.3,0.11
0,00:04:01.35,0.69,0.57,2.53,0.11
0,00:04:01.37,2.3,1.84,2.41,0.11
0,00:04:01.39,1.26,2.18,1.49,0.11
0,00:04:01.42,0.34,2.64,0.92,0
0,00:04:01.44,1.72,1.72,1.61,0.11
0,00:04:01.46,2.07,2.76,0.57,0.11
0,00:04:01.48,-0.46,2.07,0.8,0.23
0,00:04:01.50,0.46,1.95,1.72,0.11
0,00:04:01.52,2.3,7.82,-0.46,0.11
0,00:04:01.54,4.37,-2.53,0,0
0,00:04:01.56,-4.37,3.1,1.95,0.11
0,00:04:01.58,2.64,0.92,0.57,0.23
0,00:04:01.61,1.49,-1.38,-0.23,0.11
0,00:04:01.63,2.18,1.38,0.46,0.11
0,00:04:01.65,3.79,1.72,0.8,0.11
0,00:04:01.67,4.02,0.92,0.34,0.11
0,00:04:01.69,4.71,1.38,0.57,0.23
0,00:04:01.71,2.76,1.95,0.23,0.11
0,00:04:01.73,1.49,5.17,0.69,0.11
0,00:04:01.75,0.92,2.87,1.72,0.11
0,00:04:01.77,1.72,1.95,0.34,0.11
0,00:04:01.79,1.15,1.49,0.92,0.11
0,00:04:01.82,-0.23,0.11,0.69,0.11
0,00:04:01.84,1.03,1.49,1.72,0.11
0,00:04:01.86,-0.23,2.41,1.61,0.23
0,00:04:01.88,0.69,1.38,1.49,0.11
0,00:04:01.90,0.23,1.84,0.8,0
0,00:04:01.92,0.69,1.72,1.03,0.23
0,00:04:01.94,0.46,1.61,1.03,0.11
0,00:04:01.96,0.46,1.15,0.8,0.11
0,00:04:01.98,0.11,0.23,0.34,0.11
0,00:04:02.01,0.92,0.69,1.72,0.11
0,00:04:02.03,0.46,0.8,-0.34,0.11
0,00:04:02.05,1.03,1.49,0.23,0.23
0,00:04:02.07,-0.23,2.07,0.23,0.11
0,00:04:02.09,0.8,2.18,1.03,0.11
0,00:04:02.11,-0.23,1.49,0.69,0.11
0,00:04:02.13,-0.57,1.61,1.38,0.23
0,00:04:02.15,-0.46,1.03,0.11,0.23
0,00:04:02.17,0.34,1.26,0.46,0.11
0,00:04:02.19,0.57,1.61,1.84,0.11
0,00:04:02.21,0.11,0.57,1.72,0.11
0,00:04:02.24,0.69,0.23,0.92,0.11
0,00:04:02.26,0.8,1.38,0.57,0
0,00:04:02.28,0.8,0.57,0.23,0.11
0,00:04:02.30,0.8,1.15,0.46,0.11
0,00:04:02.32,0.34,1.84,1.38,0.11
0,00:04:02.34,0.57,1.03,0.23,0
0,00:04:02.36,1.15,1.38,1.26,0.34
0,00:04:02.38,0.57,1.38,0.69,0.11
0,00:04:02.40,0.57,1.49,0.57,0.11
0,00:04:02.43,0.34,1.26,2.18,0.11
0,00:04:02.45,0.92,1.38,1.38,0.11
0,00:04:02.47,0.8,1.03,1.38,0.11
0,00:04:02.49,0.57,0.46,0.46,0.11
0,00:04:02.51,0.57,0.8,0.69,0.11
0,00:04:02.53,0.8,1.03,1.26,0.11
0,00:04:02.55,0.92,1.38,1.38,0.34
0,00:04:02.57,0.46,2.41,-0.34,0.23
0,00:04:02.59,0.8,1.15,-0.34,0.11
0,00:04:02.62,0.92,1.15,0,0.11
0,00:04:02.64,0.34,1.15,0.34,0.11
0,00:04:02.66,0,1.84,0.46,0.11
0,00:04:02.68,-0.8,1.61,0.23,0
0,00:04:02.70,0.11,1.03,0,0.11
0,00:04:02.72,1.03,0.92,0.23,0.11
0,00:04:02.74,0.46,1.38,-0.23,0
0,00:04:02.76,0.23,1.38,-0.11,0.11
0,00:04:02.78,-0.11,1.49,-0.11,0.23
0,00:04:02.81,-0.23,0.69,0,0.11
0,00:04:02.83,0.11,-0.11,-0.92,0.11
0,00:04:02.85,-0.57,0.92,-1.84,0.11
0,00:04:02.87,-0.8,2.41,-9.54,0.23
0,00:04:02.89,-60.35,-0.34,6.44,0.11
0,00:04:02.91,-54.49,-198.63,54.95,0.11
0,00:04:02.93,30.69,-5.63,70,0.11
0,00:04:02.95,8.97,-28.05,55.64,0.11
0,00:04:02.97,163.92,123,63.68,0.11
0,00:04:02.99,-8.28,-78.17,2.87,0.34
0,00:04:03.02,-20.69,126.79,-11.95,0.11
0,00:04:03.04,0.23,45.86,21.61,0.11
0,00:04:03.06,-2.53,-2.18,-0.69,0.11
0,00:04:03.08,12.41,-5.4,-8.39,0.11
0,00:04:03.10,10.46,-1.49,-4.25,0.11
0,00:04:03.12,2.18,0.23,-3.91,0.23
0,00:04:03.14,-2.87,1.95,-4.48,0.23
0,00:04:03.16,-6.78,2.18,-3.1,0.11
0,00:04:03.18,-3.33,-2.76,-1.38,0.23
0,00:04:03.20,-3.1,3.22,6.21,0.11
0,00:04:03.23,-3.79,0,20.12,0.23
0,00:04:03.25,-1.15,-2.41,3.91,0.11
0,00:04:03.27,-0.92,-3.33,1.61,0.11
0,00:04:03.29,-1.15,-8.16,2.64,0.11
0,00:04:03.31,6.21,-9.08,3.68,0.11
0,00:04:03.33,3.33,-8.05,7.93,0.11
0,00:04:03.35,-2.76,1.61,20.12,0.11
0,00:04:03.37,-52.3,-10.58,-124.49,0.23
0,00:04:03.39,-3.45,-2.18,-0.11,0.11
0,00:04:03.41,2.87,-0.11,1.49,0.11
0,00:04:03.44,1.03,0.46,-1.15,0.23
0,00:04:03.46,-4.48,2.3,-3.1,0.34
0,00:04:03.48,-2.07,2.3,0.11,0.11
0,00:04:03.50,-0.92,1.49,-0.23,0.11
0,00:04:03.52,-1.49,1.72,2.87,0
0,00:04:03.54,4.71,0.92,2.64,0.11
0,00:04:03.56,1.38,2.99,1.72,0.11
0,00:04:03.58,-0.34,2.87,2.07,0.11
0,00:04:03.60,1.03,2.87,2.07,0.34
0,00:04:03.62,1.72,1.26,1.84,0.23
0,00:04:03.65,1.84,1.95,0.11,0.11
0,00:04:03.67,2.18,3.22,0,0.11
0,00:04:03.69,3.22,11.84,-0.23,0.11
0,00:04:03.71,4.02,4.83,1.95,0.11
0,00:04:03.73,1.26,0.69,1.84,0.11
0,00:04:03.75,-1.49,0.34,2.53,0.11
0,00:04:03.77,-5.98,0.69,2.18,0.11
0,00:04:03.79,1.49,0.69,1.84,0.23
0,00:04:03.82,10.69,1.95,0.23,0
0,00:04:03.84,3.45,1.95,-1.15,0.23
0,00:04:03.86,2.87,1.72,0.69,0.11
0,00:04:03.88,1.03,2.76,2.76,0
0,00:04:03.90,0.92,2.76,2.53,0.11
0,00:04:03.92,0.23,1.72,0.34,0.11
0,00:04:03.94,2.18,0.92,2.3,0.11
0,00:04:03.96,1.61,1.84,1.15,0.11
0,00:04:03.98,1.03,2.99,0.8,0
0,00:04:04.00,1.03,2.53,1.61,0.11
0,00:04:04.03,1.72,2.41,1.61,0.23
0,00:04:04.05,1.15,2.53,0.92,0.11
0,00:04:04.07,0.34,1.38,1.26,0.23
0,00:04:04.09,-0.34,1.15,1.84,0.23
0,00:04:04.11,0.69,1.03,2.07,0.11
0,00:04:04.13,0.34,1.26,1.38,0.23
0,00:04:04.15,0.34,2.3,1.15,0.11
0,00:04:04.17,0.34,2.41,1.49,0.23
0,00:04:04.19,-0.46,2.76,0.8,0.11
0,00:04:04.22,0.23,1.84,1.03,0.23
0,00:04:04.24,-1.72,1.72,0.69,0.34
0,00:04:04.26,0.69,1.95,0.11,0.23
0,00:04:04.28,0.8,1.26,1.03,0.23
0,00:04:04.30,0.57,0.46,0.92,0.11
0,00:04:04.32,0.46,1.26,1.84,0.11
0,00:04:04.34,0.23,2.99,1.84,0.11
0,00:04:04.36,0.34,1.61,1.49,0.11
0,00:04:04.38,0.8,0.69,1.03,0.11
0,00:04:04.40,1.03,1.03,0.92,0.46
0,00:04:04.43,1.26,2.18,1.49,0.11
0,00:04:04.45,1.26,2.53,1.95,0.11
0,00:04:04.47,0.46,1.03,2.07,0.23
0,00:04:04.49,0.8,1.38,2.18,0.34
0,00:04:04.51,0.8,1.49,1.49,0.23
0,00:04:04.53,1.72,1.15,0.69,0.11
0,00:04:04.55,1.03,0.92,0.8,0.11
0,00:04:04.57,0.92,1.84,0.69,0.11
0,00:04:04.59,-0.23,1.38,1.49,0.11
0,00:04:04.61,0.11,1.15,1.15,0.23
0,00:04:04.64,1.03,1.03,1.49,0.11
0,00:04:04.66,1.15,0.8,1.72,0.11
0,00:04:04.68,0.34,1.61,1.72,0.11
0,00:04:04.70,0.57,1.72,0.57,0.23
0,00:04:04.72,0.11,1.84,1.03,0.23
0,00:04:04.74,0.34,1.49,0.57,0.11
0,00:04:04.76,0.46,1.26,0.34,0.11
0,00:04:04.78,0.57,1.26,0.57,0.34
0,00:04:04.80,0.23,1.49,0.57,0.23
0,00:04:04.82,0.8,1.72,0.8,0.11
0,00:04:04.85,0.11,1.95,0.69,0.11
0,00:04:04.87,0,1.95,0.69,0.11
0,00:04:04.89,-0.23,1.26,1.49,0.11
0,00:04:04.91,0.92,1.72,0.92,0.11
0,00:04:04.93,0.8,1.61,0.69,0.11
0,00:04:04.95,0.57,1.49,0.8,0.11
0,00:04:04.97,0.23,1.95,1.15,0.11
0,00:04:04.99,0.8,1.95,1.03,0.23
0,00:04:05.01,0.92,1.84,1.15,0.23
0,00:04:05.04,0,1.84,0.34,0.11
0,00:04:05.06,0.8,1.38,0.57,0.11
0,00:04:05.08,0.92,1.03,0.69,0.11
0,00:04:05.10,0.92,0.92,1.38,0.11
0,00:04:05.12,0.57,1.03,1.26,0.11
0,00:04:05.14,0.57,1.15,0.92,0.11
0,00:04:05.16,0.92,1.49,0.69,0.23
0,00:04:05.18,0.69,1.61,0.8,0.23
0,00:04:05.20,0.46,1.72,1.03,0.11
0,00:04:05.22,0.34,2.3,1.03,0.11
0,00:04:05.25,0.57,1.61,1.38,0.23
0,00:04:05.27,0.92,1.72,0.92,0.11
0,00:04:05.29,1.15,2.07,0.8,0.11
0,00:04:05.31,0.8,1.84,0.57,0.11
0,00:04:05.33,0.69,1.95,0.8,0.11
0,00:04:05.35,1.15,1.72,1.26,0.11
0,00:04:05.37,0.92,1.61,1.03,0.11
0,00:04:05.39,0.8,1.84,0.8,0.11
0,00:04:05.41,0.92,1.84,0.8,0.11
0,00:04:05.44,0.8,1.72,1.03,0.11
0,00:04:05.46,0.34,1.72,0.23,0.11
0,00:04:05.48,0.8,1.95,0.11,0
0,00:04:05.50,0.69,1.95,0.11,0
0,00:04:05.52,1.03,2.18,-1.84,0
0,00:04:05.54,1.15,2.07,0,0.34
0,00:04:05.56,0.8,2.07,0,0.23
0,00:04:05.58,1.26,1.95,0,0
0,00:04:05.60,0,1.95,0,0.11
0,00:04:05.62,1.15,1.72,0,0
0,00:04:05.64,0.92,1.95,0,0.23
0,00:04:05.66,1.03,2.07,0,0
0,00:04:05.67,0.57,1.61,0,0.11
0,00:04:05.69,0.92,1.84,0,0
0,00:04:05.71,1.03,1.72,0,0.11
0,00:04:05.73,1.03,1.84,0,0
0,00:04:05.75,0.92,1.61,0,0.11
0,00:04:05.77,0.69,1.61,0,0
0,00:04:05.78,1.03,1.72,0,0.11
0,00:04:05.80,0.8,1.84,0,0.11
0,00:04:05.83,0.57,2.07,0,0.23
0,00:04:05.85,0.57,1.84,0,0.23
0,00:04:05.87,1.49,2.07,0,0.23
0,00:04:05.89,1.15,1.95,0,0.11
0,00:04:05.91,1.03,2.07,0,0.11
0,00:04:05.93,1.15,1.84,0,0.11
0,00:04:05.95,0.8,1.72,0,0.11
0,00:04:05.97,0.57,2.07,0,0.34
0,00:04:05.99,1.03,2.07,0,0.11
0,00:04:06.02,0.92,1.61,0,0.23
0,00:04:06.04,0.92,1.72,0,0.11
0,00:04:06.06,0.8,1.95,0,0.11
0,00:04:06.08,1.03,2.18,0,0.11
0,00:04:06.10,0.8,2.07,0,0
0,00:04:06.12,0.69,1.49,0,0
0,00:04:06.14,0.8,1.72,0,0
0,00:04:06.16,1.15,1.84,0,0
0,00:04:06.18,0.69,1.72,0,0
0,00:04:06.21,0.8,1.72,0,0.23
0,00:04:06.23,0.69,1.84,0,0.11
0,00:04:06.25,1.03,1.61,0,0.11
0,00:04:06.27,0.92,1.72,0,0.23
0,00:04:06.29,0.8,1.84,0,0.23
0,00:04:06.31,0.92,1.84,0,0.11
0,00:04:06.33,0.69,3.56,0,0.11
0,00:04:06.35,0.57,1.72,0,0.23
0,00:04:06.37,0.57,1.84,0,0
0,00:04:06.39,0.23,1.95,0,0.23
0,00:04:06.42,0.92,1.84,0,0.11
0,00:04:06.44,1.03,1.38,0,0.11
0,00:04:06.46,0.8,1.61,0,0.11
0,00:04:06.48,0.69,1.72,0,0.11
0,00:04:06.50,0.57,1.84,0,0.11
0,00:04:06.52,0.8,1.49,0,0.11
0,00:04:06.54,1.26,1.61,0,0.11
0,00:04:06.56,1.49,1.49,0,0.11
0,00:04:06.59,0.8,1.95,0,0.23
0,00:04:06.61,0.57,2.3,0,0.23
0,00:04:06.63,0.46,1.84,0,0
0,00:04:06.65,1.26,2.3,0,0.34
0,00:04:06.67,1.03,2.3,0,0.34
0,00:04:06.69,-0.23,1.26,0,0.23
0,00:04:06.71,-0.46,1.15,0,0.11
0,00:04:06.73,0.11,2.07,0,0.23
0,00:04:06.75,0.92,1.95,0,0.11
0,00:04:06.77,1.61,2.99,0,0.11
0,00:04:06.80,1.38,2.64,0,0.23
0,00:04:06.82,0.69,2.3,0,0.11
0,00:04:06.84,0.69,1.26,0,0.11
0,00:04:06.86,0.23,-1.26,0,0.11
0,00:04:06.88,-0.23,1.49,0,0
0,00:04:06.90,1.15,3.1,0,0
0,00:04:06.92,0.57,3.1,0,0
0,00:04:06.94,1.95,2.76,0,0.11
0,00:04:06.96,1.26,2.87,0,0.23
0,00:04:06.99,1.61,2.18,0,0.11
0,00:04:07.01,1.03,1.95,0,0.23
0,00:04:07.03,0.92,2.18,0,0.23
0,00:04:07.05,1.49,1.95,0,0.23
0,00:04:07.07,1.26,1.26,0,0.11
0,00:04:07.09,1.03,1.61,0,0.23
0,00:04:07.11,1.38,1.84,0,0
0,00:04:07.13,0.8,2.64,0,0.11
0,00:04:07.15,0.92,2.3,0,0.11
0,00:04:07.18,1.03,1.95,0,0.11
0,00:04:07.20,1.15,1.95,0,0.11
0,00:04:07.22,1.15,1.49,0,0.11
0,00:04:07.24,0.92,1.84,0,0.11
0,00:04:07.26,0.92,2.18,0,0.11
0,00:04:07.28,0.57,2.76,0,0
0,00:04:07.30,0.92,2.76,0,0.23
0,00:04:07.32,1.03,2.07,0,0.23
0,00:04:07.34,1.26,1.49,0,0.11
0,00:04:07.36,1.03,1.72,0,0.11
0,00:04:07.39,0.8,2.76,0,0.11
0,00:04:07.41,0.69,2.41,0,0.11
0,00:04:07.43,0.69,2.07,0,0.11
0,00:04:07.45,0.34,2.41,0,0.11
0,00:04:07.47,1.26,2.64,0,0.11
0,00:04:07.49,1.15,2.18,0,0.11
0,00:04:07.51,0.57,1.61,0,0.11
0,00:04:07.53,1.03,1.26,0,0.23
0,00:04:07.55,1.26,1.84,0,0.23
0,00:04:07.57,0.8,1.95,0,0.11
0,00:04:07.59,0.69,2.07,0,0.11
0,00:04:07.62,0.69,2.18,0,0.23
0,00:04:07.64,0.8,1.61,0,0.11
0,00:04:07.66,0.92,1.72,0,0.11
0,00:04:07.68,0.92,1.72,0,0.23
0,00:04:07.70,0.8,2.3,0,0.23
0,00:04:07.72,0.69,2.07,0,0.11
0,00:04:07.74,0.69,1.72,0,0.11
0,00:04:07.76,1.38,2.07,0,0.23
0,00:04:07.78,1.38,1.72,0,0.23
0,00:04:07.81,1.15,1.84,0,0.11
0,00:04:07.83,0.57,1.61,0,0.23
0,00:04:07.85,1.15,2.07,0,0.11
0,00:04:07.87,0.8,2.3,0,0.23
0,00:04:07.89,0.57,2.41,0,0.23
0,00:04:07.91,1.03,2.3,0,0
0,00:04:07.93,0.69,2.07,0,0.11
0,00:04:07.95,1.03,1.95,0,0.11
0,00:04:07.97,0.92,1.72,0,0.11
0,00:04:07.99,0.8,1.26,0,0
0,00:04:08.02,0.92,1.49,0,0.11
0,00:04:08.04,0.69,2.18,0,0.11
0,00:04:08.06,0.57,2.3,0,0.11
0,00:04:08.08,0.46,2.07,0,0.23
0,00:04:08.10,0.69,1.95,0,0.11
0,00:04:08.12,1.15,1.72,0,0.11
0,00:04:08.14,1.61,2.07,0,0.11
0,00:04:08.16,0.8,1.72,0,0.11
0,00:04:08.19,0.8,2.18,0,0.11
0,00:04:08.21,0.69,1.72,0,0.23
0,00:04:08.23,0.69,1.72,0,0.11
0,00:04:08.25,0.92,1.72,0,0.11
0,00:04:08.27,0.69,2.18,0,0
0,00:04:08.29,0.8,2.18,0,0.11
0,00:04:08.31,0.8,2.07,0,0.11
0,00:04:08.33,0.69,2.07,0,0.11
0,00:04:08.35,0.8,1.84,0,0.23
0,00:04:08.37,1.15,2.3,0,0.23
0,00:04:08.40,1.03,1.84,0,0.11
0,00:04:08.42,0.8,2.18,0,0.23
0,00:04:08.44,0.69,1.95,0,0.11
0,00:04:08.46,1.26,2.18,0,0.11
0,00:04:08.48,1.03,1.84,0,0.11
0,00:04:08.50,1.15,2.41,0,0.11
0,00:04:08.52,1.03,2.07,0,0.11
0,00:04:08.54,0.8,2.41,0,0.11
0,00:04:08.56,1.26,2.18,0,0.11
0,00:04:08.59,0.8,1.95,0,0.11
0,00:04:08.61,0.57,2.18,0,0.11
0,00:04:08.63,1.03,2.07,0,0.11
0,00:04:08.65,1.03,2.18,0,0.11
0,00:04:08.67,0.8,1.72,0,0.11
0,00:04:08.69,1.03,2.07,0,0.11
0,00:04:08.71,0.8,2.18,0,0.11
0,00:04:08.73,0.69,2.64,0,0.11
0,00:04:08.75,1.03,1.72,0,0.11
0,00:04:08.77,0.69,1.95,0,0.11
0,00:04:08.80,0.92,1.72,0,0.11
0,00:04:08.82,0.8,1.84,0,0.11
0,00:04:08.84,0.8,2.07,0,0.11
0,00:04:08.86,0.8,2.07,0,0.11
0,00:04:08.88,0.92,1.72,0,0.23
0,00:04:08.90,0.8,1.95,0,0.11
0,00:04:08.92,0.92,1.61,0,0.23
0,00:04:08.94,0.69,1.49,0,0.11
0,00:04:08.96,0.8,1.84,0,0.11
0,00:04:08.98,0.92,1.84,0,0.23
0,00:04:09.01,0.69,1.95,0,0
0,00:04:09.03,0.69,1.84,0,0
